code	producer_product_id	lc	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_id	product_name_it	product_name_nl	product_name_pl	product_name_pt	product_name_so	product_name_sv	generic_name_en	generic_name_es	generic_name_fr	generic_name_nl	generic_name_pl	generic_name_pt	generic_name_sv	quantity	serving_size	packaging	packaging_tags	packaging_text_en	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	manufacturing_places	manufacturing_places_tags	producer_es	producer_fr	producer_nl	emb_codes	emb_codes_tags	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_id	ingredients_text_it	ingredients_text_nl	ingredients_text_pl	ingredients_text_so	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	starch_value	starch_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-e_value	vitamin-e_unit	vitamin-c_value	vitamin-c_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	iron_value	iron_unit	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_nl	preparation_es	preparation_fr	preparation_nl	customer_service_es	customer_service_fr	customer_service_nl	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
3560070726257	7357	fr			Galletas	Biscuits			Koekjes						Alimento complementario para perros.	Aliment complémentaire pour chien.	Aanvullend voeder voor honden.				900 g					Carrefour	carrefour		Non alimentaire, Open Pet Food Facts	en:non-food-products,en:open-pet-food-facts			France, Espagne	en:france,en:spain	Carrefour	carrefour	0						Fabricado en Francia por FR 77 404 011 / EMB 77 404 A para Interdis.	Fabriqué en France par FR 77 404 011 / EMB 77 404 A pour Interdis.	Geproduceerd in Frankrijk door FR 77 404 011 / EMB 77 404 A voor Interdis	NON	non			Cereales, aceites y grasas, azúcares, carnes y subproductos animales (contiene buey 6% procedente de buey deshidratado en el relleno de las galletas con buey, conejo 4% procedente de conejo deshidratado en el relleno de las galletas con conejo, aves de corral 4% procedente de aves de corral deshidratadas en el relleno de las galletas con aves de corral), sustancias minerales, levaduras (1,5%).	"Céréales, huiles et graisses, sucres, viandes et sous-produits animaux (dont bœuf 6% issu de bœuf déshydraté dans le fourrage des biscuits au bœuf, lapin 4% issu de lapin déshydraté dans le fourrage des
biscuits au lapin, volaille 4% issue de volaille déshydraté dans le fourrage des biscuits à la volaille), substances minérales, levures (1.5%)."			Granen, oliën en vetten, suikers, vlees en dierlijke bijproducten (waarvan 6% rund afkomstig van gedroogd rund in de vulling van de koekjes met rund, 4% konijn afkomstig van gedroogd konijn in de vulling van de koekjes met konijn, 4% pluimvee afkomstig van gedroogd pluimvee in de vulling van de koekjes met pluimvee), minerale bestanddelen, gisten (1,5%).									100g	100g			0	kcal	0	g	0	g	0	g	0	g			50	g	0	g	0	g			0	kcal																													Utilizar preferentemente antes del: ver la fecha de durabilidad mínima indicada, con el número de lote, en la parte inferior del envase. Conservar en lugar fresco y seco. Cerrar bien el envase después de cada uso.	A utiliser de préférence avant la date de durabilité minimale indiquée, avec le numéro de lot, sur l'emballage. Conserver dans un endroit frais et sec. Bien refermer après utilisation.	Ten minste houdbaar tot de minimumhoudbaarheid, samen met het lotnummer, vermeld op de verpakking. Fris en droog bewaren. Goed sluiten na gebruik.	"Utilización: Servir tal cual a temperatura ambiente. Este alimento complementario puede administrarse a cualquier hora del día. Dejar un recipiente con agua fresca a disposición del animal y cambiarla frecuentemente.
Ración aconsejada: 
Peso del perro Unidades por día
 20kg 15
Administrar como una golosina a su perro."	"Utilisation: Servir tel quel à température ambiante. Cet aliment complémentaire peut être donné à tout moment de la journée. Toujours laisser un bol d'eau fraîche fréquemment renouvelée à disposition de votre chien. 
Ration conseillée : 
Poids du chien: Pièces par jour:
 20kg 15
A donner comme une friandise à votre chien."	"Gebruik: Zonder verdere bereiding opdienen op kamertemperatuur. Dit aanvullend voeder kan op elk moment van de dag gegeven worden. Zorg dat uw hond steeds een kommetje vers water ter beschikking heeft.
Aanbevolen rantsoen:
 Gewicht van de hond: Aantal stukjes per dag:
 20kg 15
Als snack aan uw hond geven."	"Interdis - TSA 91431 - 91343 MASSY Cedex - France
Centros Comerciales Carrefour, S.A.
C/ Campezo, 16 - 28022 MADRID - España
Tel.: 914 908 900"	Interdis - TSA 91431 - 91343 MASSY Cedex - France	Carrefour Product info PB 2000 Evere 3 - 1140 BRUSSELS Tél: 0800/9.10.11								unknown				-5	-15	1	0								App - yuka, Apps, Producer - Carrefour, Producers
3596710340514		fr				"Terrine à la volaille"															300 g					Auchan	auchan		Non alimentaire, Open Pet Food Facts	en:non-food-products,en:open-pet-food-facts	Bio, Bio européen, Produit en braille, AB Agriculture Biologique	en:organic,en:eu-organic,en:in-braille,fr:ab-agriculture-biologique	France	en:france	Auchan	auchan	0																										100g	100g																																																																					unknown		1		-5	-15	1	15								App - yuka, Apps
3596710411221		fr				Croquette																				Auchan	auchan		Non alimentaire, Open Pet Food Facts	en:non-food-products,en:open-pet-food-facts			France	en:france			0																										100g	100g																																																																					unknown				-5	-15	1	0								App - yuka, Apps
3596710334124		fr				Terrine																				Auchan	auchan		Non alimentaire, Open Pet Food Facts	en:non-food-products,en:open-pet-food-facts			France	en:france	Auchan	auchan	0																										100g	100g							0	g			0	g																																																									unknown				-5	-15	1	0								App - yuka, Apps
3222476416650		fr				Friandises fourrées au poulet et au framage																				Casino	casino		Non alimentaire, Open Pet Food Facts	en:non-food-products,en:open-pet-food-facts			France	en:france	Casino	casino	0																										100g	100g			60	kcal	30	g	10	g	30	g	25	g			5	g	1	g	0.4	g			60	kcal																																													unknown		1		-5	-15	1	0								App - yuka, Apps
8410650233925		fr				Ultima nature no grain adulte																							Non alimentaire, Open Pet Food Facts, Nourriture pour animaux, Nourriture pour chats	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food	Sans colorants, Sans conservateurs	en:no-colorings,en:no-preservatives	France	en:france			0																										100g	100g			0	kcal	16	g	0	g	0	g	0	g			39	g	0	g	0	g			0	kcal																																													unknown		1		-5	-15	1	0								App - yuka, Apps
8008180353499		es			Comida de pez																					bob martin	bob-martin		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas	en:non-food-products,en:open-pet-food-facts,en:pet-food			España	en:spain			0																										100g	100g			278	kcal	0.4	g	0.1	g	33	g	0.125	g			25	g	0.29	g	0.116	g			278	kcal																																													unknown				-5	-15	1	0								App - yuka, Apps
0052742900407		fr				Croquette																							Non alimentaire, Open Pet Food Facts, Nourriture pour animaux, Nourriture pour chats, Nourriture sèche pour animaux, Croquettes pour chat	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food,en:dry-pet-food,en:dry-cat-food			France	en:france			0																										100g	100g							0	g			0	g																																																									unknown				-5	-15	1	0								App - yuka, Apps
8033256009116		it						patè con pollo e agnello																		Decò	deco		Prodotti non alimentari, Open Pet Food Facts	en:non-food-products,en:open-pet-food-facts			Francia, Italia	en:france,en:italy			0																										100g	100g			7.5	kcal	5	g	0	g	0	g	0	g			9	g	0	g	0	g			7.5	kcal																																													unknown				-5	-15	1	0								App - yuka, Apps, App - Open Food Facts
8032472020455		es			Carnivoro pet food																												España	en:spain			0																										100g	100g			8	kcal	20	g	14	g	0	g	0	g			28	g	6	g	2.4	g			8	kcal																																													unknown				-5	-15	1	0								App - yuka, Apps
0041244241088		en		Apple juice pet																		10 OZA (296 ml)				S. Martinelli & Co.	s-martinelli-co	S. Martinelli & Co.	Plant-based foods and beverages, Beverages, Plant-based beverages	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages			United States	en:united-states			0												Pasteurized 100% pure apple juice from u.s. grown fresh apples														100g	100g			60	kcal	0	g	0	g	13	g	13	g	0	g	1	g	0	g	0	g			60	kcal					0	g	0	mg			0	IU					0.4	mg	0.057	mg	0.676	mg	51	mg	0	mg	0	mg											en:unsweetened-beverages	en:beverages,en:unsweetened-beverages		unknown	e	18	unknown		1		-5	-15	1	0		2018-06-14T00:00:00Z	Fruit & Vegetable Juice, Nectars & Fruit Drinks	LI	415003	2018-06-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, App - yuka, Apps, Database - USDA NDB
7707205154974		es			Chunky Gatos Pollo																								Productos no alimenticios, Open Pet Food Facts, Comida para mascotas, Comida para gatos	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food			Colombia	en:colombia			0																									on	100g	100g																																																																					unknown				-5	-15	1	0								
7610029113594		fr				"Miau! Terrine au saumon et à la truite"																				Denner	denner		Non alimentaire, Open Pet Food Facts, Nourriture pour animaux, Nourriture pour chats, Nourriture humide pour animaux, Pâtées pour chat	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food,en:wet-pet-food,en:wet-cat-food			Suisse	en:switzerland	Denner	denner	0																										100g	100g																																																																					unknown		1		-5	-15	1	0								
3182550702423		so					ROYAL CANIN KITTEN 2 KG					royal canin scond age kitten									6								en:Non food products, en:Open Pet Food Facts	en:non-food-products,en:open-pet-food-facts			Soomaaliya	en:somalia			0															2 kg				pic endang							100g	100g																																																																					unknown				-5	-15	1	0								
8007229001513		it						Chews																					Prodotti non alimentari, Open Pet Food Facts, Cibo per animali, en:Dog food	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:dog-food			Italia	en:italy			0																										100g	100g			14	kcal	16	g	12	g	0	g	0	g			50	g	0	g	0	g			14	kcal																																													unknown				-5	-15	1	0								App - yuka, Apps
3182550920407		fr				Royal canin Appetite control																							Non alimentaire, Open Pet Food Facts, Nourriture pour animaux, Nourriture pour chats	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food			France	en:france			0																										100g	100g																																																																					unknown				-5	-15	1	0								App - yuka, Apps
7613035525641		en		"Purina one poulet bœuf saumon dinde"		"Purina one poulet bœuf saumon dinde"															5 g					Nestlé	nestle		Non food products, Open Pet Food Facts, Pet food, Cat food	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food	No colorings	en:no-colorings	France	en:france			0																										100g	100g																																																																					unknown		1		-5	-15	1	0								
7613032955748		en																											Non food products, Open Pet Food Facts, Pet food, Cat food	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food			France	en:france			0																										100g	100g																																																																					unknown		1		-5	-15	1	0								Apps, App - Foodvisor, App - yuka
9782075103763		fr				Nourriture pour chat																30g							Non alimentaire, Open Pet Food Facts, Nourriture pour animaux, Nourriture pour chats, Nourriture sèche pour animaux, Croquettes pour chat	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food,en:dry-pet-food,en:dry-cat-food			France	en:france			0																										100g	100g	2195	kJ	526	kcal	31	g	2.5	g	55	g	0.5	g			6.1	g	1.2	g	0.48	g			2195	kJ																																													unknown				-5	-15	1	0								App - yuka, Apps
3760080533085		fr				Inne pet food																											France	en:france			0																										100g	100g			4	kcal	1.7000000476837	g	0	g	3	g	0	g			45	g	8	g	3.2	g			4	kcal																																													unknown				-5	-15	1	0								App - yuka, Apps
3596710240661		fr																								Auchan	auchan		Non alimentaire, Open Pet Food Facts, Nourriture pour animaux, Nourriture pour chiens	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:dog-food			France	en:france			0																										100g	100g																																																																					unknown		1		-5	-15	1	0								
3596710388585		fr				Boisson lactée															200 ml					Auchan	auchan		Non alimentaire, Open Pet Food Facts, Nourriture pour animaux, Nourriture pour chats	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food			France	en:france			0																										100g	100g			0	kcal	2.8	g	0	g	0	g	0	g			3.4	g	0	g	0	g			0	kcal																																													unknown		1		-5	-15	1	0								App - yuka, Apps
7613034465252		fr				Special chat sensible																							Non alimentaire, Open Pet Food Facts, Nourriture pour animaux, Nourriture pour chats	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food	Sans colorants	en:no-colorings	France	en:france			0																										100g	100g																																																																					unknown		1		-5	-15	1	0								App - yuka, Apps
3560070015559		fr				Patée chien																				Carrefour	carrefour		Non alimentaire, Open Pet Food Facts, Nourriture pour animaux, Nourriture humide pour animaux, Nourriture pour chiens, Pâtées pour chien	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:wet-pet-food,en:dog-food,en:wet-dog-food			France	en:france	Carrefour	carrefour	0									EMB 62447	emb-62447																100g	100g																																																																					unknown				-5	-15	1	0								App - yuka, Apps, Producers, Producer - carrefour
3270190190004		fr				Pâtée pour chien																				Carrefour	carrefour		Non alimentaire, Open Pet Food Facts, Nourriture pour animaux, Nourriture humide pour animaux, Nourriture pour chiens, Pâtées pour chien	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:wet-pet-food,en:dog-food,en:wet-dog-food			France	en:france	Carrefour	carrefour	0																										100g	100g							0	g																																																													unknown				-5	-15	1	0								App - yuka, Apps
3596710414635		es			Adult terrine																					Auchan	auchan		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas, en:Wet pet food, Comida para perros, en:Wet dog food	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:wet-pet-food,en:dog-food,en:wet-dog-food			España	en:spain	Auchan	auchan	0																										100g	100g																																																																					unknown		1		-5	-15	1	0								App - elcoco, Apps, App - El CoCo
3596710380077		fr				Regal bisk adult																				Auchan	auchan		Non alimentaire, Open Pet Food Facts, Nourriture pour animaux, Nourriture pour chiens	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:dog-food			France	en:france	Auchan	auchan	0																										100g	100g							0	g																																																													unknown				-5	-15	1	0								App - yuka, Apps
4008239398109		fr				Cat yums																				Vitakraft	vitakraft		Non alimentaire, Open Pet Food Facts, Nourriture pour animaux, Nourriture pour chats, Nourriture sèche pour animaux, Croquettes pour chat	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food,en:dry-pet-food,en:dry-cat-food			Suisse	en:switzerland			0																										100g	100g							0	g			0	g																																																									unknown				-5	-15	1	0								App - yuka, Apps
01810295		en		Plain tortilla wraps										Plain wheat tortilla wraps							496g		Ldpe-packet	en:ldpe-packet	Not Yet Recycled.	Sainsbury's, The pet shop	sainsbury-s,the-pet-shop		Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Plain-tortilla-wraps, Tortilla-wraps	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:plain-tortilla-wraps,en:tortilla-wraps	Vegetarian, Sustainable Palm Oil, Vegan	en:vegetarian,en:sustainable-palm-oil,en:vegan	United Kingdom	en:united-kingdom	Sainsbury's	sainsbury-s	0		United Kingdom	en:united-kingdom	United Kingdom	united-kingdom							Fortified British Wheat Flour (_Wheat_ Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Palm Oil, Humectant (Glycerol), Raising Agents (Disodium Diphosphate, Sodium Hydrogen Carbonate), Sugar, Acidity Regulator (Citric Acid), Emulsifier (Mono - and Diglycerides of Fatty Acids), Preservative (Calcium Propionate), Salt, _Wheat_ Starch, Flour Treatment Agent (L-Cysteine).									Gluten	en:gluten				100g	100g	1254	kJ	297	kcal	4.3	g	2.1	g	55.7	g	2.4	g	2.4	g	7.7	g	0.8	g	0.32	g			1254	kJ									53.2	g																												https://www.sainsburys.co.uk/gol-ui/Product/sainsburys-plain-tortilla-wraps-x8	en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	b	2	unknown				5	-8	0	0	-10							App - yuka, Apps, App - Horizon, App - Open Food Facts
8480010167931		es			Pate para gatos con pollo																					eroski	eroski		Productos no alimenticios, Open Pet Food Facts	en:non-food-products,en:open-pet-food-facts			España	en:spain			0																										100g	100g							0	g			0	g																																																									unknown				-5	-15	1	0								App - yuka, Apps
8422823190737		es			Comida para gatos																					coviran	coviran		Productos no alimenticios, Open Pet Food Facts	en:non-food-products,en:open-pet-food-facts			España	en:spain			0																										100g	100g																																																																					unknown				-5	-15	1	0								App - yuka, Apps
20133900		fr	Orlando light mit Geflügel + Karotte in sauce			Nourriture pour chiens															1240 g					Orlando	orlando		Non alimentaire, Open Pet Food Facts, Nourriture pour animaux	en:non-food-products,en:open-pet-food-facts,en:pet-food			Suisse	en:switzerland			0											Fleisch und tierische Nebenerzeugnisse (4% Geflügel), Gemüse (4% Karotten), Mineralstoffe, Zucker			Viandes et sous produits animaux (4% volaille), céréales, légumes (4% carottes),  substances minérales, sucres		carni e derivati (4% pollame), cereali, verdure (4% carote), sostanze minerali, zucchero										100g	100g							0	g			0	g																																																									unknown		1		-5	-15	1	0								Database - FoodRepo / openfood.ch, Databases, App - yuka, Apps
5010708700428		en		Pet Food																			Steel-tin	en:steel-tin		Naturo	naturo						United Kingdom	en:united-kingdom			0																										100g	100g																																																																		unknown			unknown				-5	-2	0	0								App - Horizon, Apps
3760080531067		fr				Croquette pour chiot																							Non alimentaire, Open Pet Food Facts	en:non-food-products,en:open-pet-food-facts	Sans colorants	en:no-colorings	France	en:france			0																										100g	100g																																																																					unknown				-5	-15	1	0								App - yuka, Apps, App - Open Food Facts
3256228411280		fr				Friandises fourrées																							Non alimentaire, Open Pet Food Facts	en:non-food-products,en:open-pet-food-facts			France	en:france			0																										100g	100g																																																																					unknown				-5	-15	1	0								App - yuka, Apps
0634065322366		fr				Croquettes pour chats																							Non alimentaire, Open Pet Food Facts, Nourriture pour animaux, Nourriture pour chats, Nourriture sèche pour animaux, Croquettes pour chat	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food,en:dry-pet-food,en:dry-cat-food			France	en:france			0																										100g	100g							0	g																																																													unknown				-5	-15	1	0								App - yuka, Apps
3222270180764		fr				Purina One Bifensis										Croquette pour chat au poulet					1,5 kg					Purina	purina		Non alimentaire, Open Pet Food Facts, Nourriture pour animaux, Nourriture pour chats, Nourriture sèche pour animaux, Croquettes pour chat	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food,en:dry-pet-food,en:dry-cat-food			France	en:france	Intermarchés	intermarches	0																										100g	100g							0	g			0	g																																																									unknown				-5	-15	1	0								App - yuka, Apps
3564700023501		fr				Les exquis																							Non alimentaire, Open Pet Food Facts	en:non-food-products,en:open-pet-food-facts			France	en:france			0																										100g	100g							0	g			0	g																																																									unknown				-5	-15	1	0								App - yuka, Apps
8480000383112		es			Comida de gatos																					compy	compy		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas, Comida para gatos	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food			España	en:spain			0																										100g	100g			0	kcal	10	g	0	g	0	g	0	g			34	g	0	g	0	g			0	kcal																																													unknown		1		-5	-15	1	0								App - yuka, Apps
0100304040070383		es			Malta gato																60 g					Henry Schein	henry-schein		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas, Comida para gatos	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food			España	en:spain			0																										100g	100g			0	kcal													0	g	0	g			0	kcal																																													unknown		1		-5	-15	1	0								App - yuka, Apps
8410374610514		es			Leche en polvo para gatos																					Sandimas	sandimas		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas, Comida para gatos	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food			España	en:spain			0																										100g	100g																																																																					unknown				-5	-15	1	0								App - yuka, Apps
8480000521460		es			Aperitivo liquido																					compy	compy		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas, Comida para gatos, en:Wet pet food, en:Wet cat food	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food,en:wet-pet-food,en:wet-cat-food			España	en:spain			0																										100g	100g																																																																					unknown				-5	-15	1	0								
8410650880808		fr				Comida para gatos																							Non alimentaire, Open Pet Food Facts	en:non-food-products,en:open-pet-food-facts			France	en:france			0																										100g	100g							0	g																																																													unknown				-5	-15	1	0								App - yuka, Apps
7896588933631		pt									Bolas de pelo								Snacks para gatos		40g					Catlicious	catlicious		en:Non food products, en:Open Pet Food Facts	en:non-food-products,en:open-pet-food-facts			Brasil	en:brazil			0		Brasil, Minas Gerais, Três Corações	en:brazil,pt:minas-gerais,pt:tres-coracoes																						on	100g	100g																																																																					unknown		1		-4	-15	1	0								
8480000382733		es			Comida para gatos con buey ternera y verduras																					Compy	compy		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas	en:non-food-products,en:open-pet-food-facts,en:pet-food			España	en:spain			0																										100g	100g																																																																					unknown		1		-5	-15	1	0								App - elcoco, Apps, App - yuka, App - El CoCo
8480000382535		es			Cocretas																					Compy	compy		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas, Comida para gatos	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food			España	en:spain			0																										100g	100g			50	kcal	0	g	0	g	1	g	0	g			20	g	0	g	0	g			50	kcal																																													unknown		1		-5	-15	1	0								App - yuka, Apps
8480017076465		es			Gato																					dia	dia		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas, Comida para gatos	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food			España	en:spain			0																										100g	100g																																																																					unknown		1		-5	-15	1	0								App - yuka, Apps
8410086133059		es			Aceite Oliva V / Extra Ybarr Irrellenable Pet																500 ml					Ybarra	ybarra		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Aceites y grasas, Grasas vegetales, Productos del olivo, Aceites vegetales, Aceites de oliva, Aceites de oliva virgen, Aceites de oliva virgen extra	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats,en:olive-tree-products,en:vegetable-oils,en:olive-oils,en:virgin-olive-oils,en:extra-virgin-olive-oils			España	en:spain			0													Aceite de Oliva Virgen Extra													100g	100g	3389	kJ	824	kcal	92	g	14	g	0	g	0	g			0	g	0	g	0	g			3389	kJ	69	g	9.2	g																																			en:fats	en:fats-and-sauces,en:fats	2	en:2-processed-culinary-ingredients	c	6	d	27	1	17270	-5	-15	1	0								App - elcoco, App - yuka, Apps, App - El CoCo
8435117842052		es			ARQUIVET Natural Pet Food Salmon																												España	en:spain			0																										100g	100g																																																																					unknown				-5	-15	1	0								App - yuka, Apps
3501371166090		fr				Boulettes au poulet																							Non alimentaire, Open Pet Food Facts	en:non-food-products,en:open-pet-food-facts			France	en:france			0																										100g	100g							0	g			0	g																																																									unknown				-5	-15	1	0								App - yuka, Apps
5060166591175		en		Chicken & Ocean Fish																	375g	100				Pooch & Mutt	pooch-mutt		Non food products, Open Pet Food Facts, Pet food	en:non-food-products,en:open-pet-food-facts,en:pet-food	100% natural, Made in Spain	en:100-natural,en:made-in-spain	United Kingdom	en:united-kingdom			0												"FRESH CHICKEN (32%), FRESH TUNA (20%), FRESH SALMON (4%), FRESH CARROTS (4%), DRIED VEGETABLES (CARROT, BROCCOLI, LEEK, POTATO) (1%), SEAWEED EXTRACT, YUCCA EXTRACT, FRUCTOOLIGOSACCHARIDE PREBIOTICS (0.5 G/KG).
NUTRITIONAL ADDITIVES: VITAMINS: VITAMIN A: 2500 MG/KG; VITAMIN D3: 200 IU/KG; VITAMIN E: 30 MG/KG. TRACE ELEMENTS: POTASSIUM IODIDE 0.8 MG/KG, CUPRIC SULPHATE PENTAHYDRATE 20 MG/KG, ZINC SULPHATE MONOHYDRATE 139 MG/KG, FERROUS CARBONATE 33 MG/KG.
ANALYTICAL CONSTITUENTS: CRUDE PROTEIN 11%, CRUDE FAT 4%, CRUDE FIBRE 0.2%, INORGANIC MATTER 2.5%, MOISTURE 80%."									Fish	en:fish			on	100g	100g																																																																		not-applicable			unknown		1		-5	-15	1	0								App - off, Apps, App - Open Food Facts
5011792000371		pl								Karma dla psa light								"butcher's light kawałki w galarecie"			400 g	400 g	Puszka, Green dot	pl:puszka,pl:green-dot		"Butcher’s"	butcher-s		en:Non food products, en:Open Pet Food Facts, Produkty bezglutenowe, en:Pet food, en:Dog food	en:non-food-products,en:open-pet-food-facts,en:products-without-gluten,en:pet-food,en:dog-food	GB234/E0019	pl:gb234-e0019	Polska	en:poland			0																		"mięso i produkty pochodzenia zwierzęcego (41%, z czego wołowina 10%), warzywa (marchewka 4%, groszek 2%), zboża  (mąka kukurydziana 2%), minerały"								100g	100g																																																																		not-applicable			unknown				-5	-15	1	0								App - Open Food Facts, Apps
8480010167948		es			Paté con buey																					Eroski	eroski		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas	en:non-food-products,en:open-pet-food-facts,en:pet-food			España	en:spain	Eroski	eroski	0																										100g	100g																																																																					unknown				-5	-15	1	0								App - yuka, Apps
8480000520975		es			Salchicha para perros adultos con ternera y zanahoria																					Delikuit	delikuit		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas, Comida para perros	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:dog-food	Sin colorantes	en:no-colorings	España	en:spain			0																										100g	100g																																																																					unknown		1		-5	-15	1	0								App - elcoco, Apps, App - yuka, App - El CoCo
8480000383044		es			Comida de perros adultos con ternera, pollo, verduras y arroz																4 kg					Compy	compy		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas, Comida para perros	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:dog-food			España	en:spain			0																										100g	100g			25	kcal	12	g	3	g	5	g	0	g			25	g	1	g	0.4	g			25	kcal																																													unknown		1		-5	-15	1	0								App - elcoco, Apps, App - yuka, App - El CoCo
20495763		es			Pienso perros adultos																					Orlando	orlando		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas, Comida para perros	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:dog-food			España	en:spain			0																										100g	100g							0	g																																																													unknown				-5	-15	1	0								App - yuka, Apps
8480017132819		es			Dieta mediterránea comida para perro medium grande adulto																					Dia	dia		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas, Comida para perros	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:dog-food			España	en:spain			0																										100g	100g																																																																					unknown		1		-5	-15	1	0								App - yuka, Apps
8480017702944		es			Paté para perros																300 g					Dia	dia		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas, Comida para perros	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:dog-food			España	en:spain			0																										100g	100g			0	kcal	0	g	0	g	0	g	0	g			0	g	0	g	0	g			0	kcal																																													unknown		1		-5	-15	1	0								App - yuka, Apps
